time,x,y
1.061012202440488039e+01,7.824853711075016705e+00,1.109893962494535025e+01
1.062612522504500845e+01,7.641448651853778529e+00,1.055549792542430332e+01
1.064212842568513651e+01,7.704278269526710687e+00,1.000657332998147808e+01
1.065813162632526456e+01,7.664392248678077557e+00,9.599463875026255977e+00
1.067413482696539262e+01,7.543788118192268577e+00,9.093322382357960976e+00
1.069013802760552068e+01,7.563637413548629951e+00,8.572350562313356903e+00
1.070614122824564873e+01,7.601963475883322552e+00,8.166360117829309928e+00
1.072214442888577679e+01,7.449717264782061754e+00,7.851333857688460149e+00
1.073814762952590485e+01,7.525276423605382625e+00,7.460223930233882861e+00
1.075415083016603290e+01,7.545109786210230318e+00,7.036833466761356348e+00
1.077015403080616096e+01,7.444822527387265687e+00,6.638643961954183936e+00
1.078615723144628902e+01,7.542775713345850619e+00,6.325567369068449963e+00
1.080216043208641707e+01,7.462427029239564469e+00,6.062184697780974574e+00
1.081816363272654513e+01,7.691482694132454334e+00,5.785534245145842469e+00
1.083416683336667319e+01,7.601207580585975343e+00,5.454673382788669755e+00
1.085017003400680125e+01,7.599952641108456142e+00,5.255399074060301601e+00
1.086617323464692930e+01,7.670164050068630779e+00,4.946182705777731670e+00
1.088217643528705736e+01,7.892586191358202719e+00,4.760954166974856072e+00
1.089817963592718542e+01,7.925105747197545902e+00,4.411036091778151480e+00
1.091418283656731347e+01,7.982202260746508848e+00,4.269267685243234745e+00
1.093018603720744153e+01,8.090720262527346662e+00,4.146126878445011599e+00
1.094618923784756959e+01,8.195960792537231754e+00,4.029861235012241139e+00
1.096219243848769764e+01,8.291873635120616370e+00,3.743713970414147774e+00
1.097819563912782570e+01,8.441654721403681449e+00,3.598553800224923993e+00
1.099419883976795376e+01,8.480759966455298837e+00,3.485559464113676231e+00
1.101020204040808181e+01,8.463509614620960519e+00,3.363106798575014711e+00
1.102620524104820987e+01,8.709018539933021330e+00,3.221483286936512869e+00
1.104220844168833793e+01,8.808612050904217838e+00,3.059898461125047486e+00
1.105821164232846598e+01,8.945573189676411019e+00,3.100389408359669474e+00
1.107421484296859404e+01,9.062898499747179315e+00,2.908799879981180947e+00
1.109021804360872210e+01,9.176124969614420479e+00,2.953563191301125546e+00
1.110622124424885016e+01,9.277838971580612437e+00,2.820536300037312483e+00
1.112222444488897821e+01,9.494507103894523681e+00,2.807365363017779725e+00
1.113822764552910627e+01,9.701987346970687653e+00,2.647098768106162403e+00
1.115423084616923433e+01,9.710896719002864330e+00,2.670100093584391932e+00
1.117023404680936238e+01,1.001638141641247515e+01,2.497168809605408768e+00
1.118623724744949044e+01,1.014011398807481790e+01,2.472683039900156476e+00
1.120224044808961850e+01,1.022717561176001055e+01,2.398930443883656505e+00
1.121824364872974655e+01,1.047941161985316327e+01,2.465886890092599870e+00
1.123424684936987461e+01,1.062780081057281656e+01,2.504077658540643014e+00
1.125025005001000267e+01,1.081021389688383394e+01,2.445961919470773793e+00
1.126625325065013072e+01,1.099120726693664629e+01,2.354947597226225930e+00
1.128225645129025878e+01,1.113207781797411222e+01,2.345514111983281413e+00
1.129825965193038684e+01,1.127178624826535192e+01,2.405183405917317607e+00
1.131426285257051489e+01,1.155558986492843410e+01,2.523058611898377102e+00
1.133026605321064295e+01,1.163647289310692479e+01,2.445790585134690165e+00
1.134626925385077101e+01,1.187771841824053176e+01,2.487287985100123056e+00
1.136227245449089907e+01,1.210296005521585627e+01,2.509949408306801466e+00
1.137827565513102712e+01,1.221982876860326783e+01,2.549892035350487696e+00
1.139427885577115340e+01,1.250895786668344201e+01,2.550524951134819585e+00
1.141028205641128146e+01,1.276101135426003097e+01,2.618621505987709153e+00
1.142628525705140952e+01,1.282867181269035939e+01,2.708268316297224754e+00
1.144228845769153757e+01,1.304552525305495969e+01,2.697756687751845739e+00
1.145829165833166563e+01,1.325445754287080469e+01,2.928783045594345325e+00
1.147429485897179369e+01,1.355224554788006586e+01,2.914396372655586820e+00
1.149029805961192174e+01,1.369242087023128640e+01,3.054711699236765554e+00
1.150630126025204980e+01,1.385469892181392915e+01,3.229199905823913586e+00
1.152230446089217786e+01,1.407425684439359337e+01,3.304657768856711364e+00
1.153830766153230591e+01,1.417347951471703205e+01,3.386321035860107465e+00
1.155431086217243397e+01,1.440120116463500821e+01,3.620006180494734327e+00
1.157031406281256203e+01,1.460915650431769919e+01,3.821368393347535530e+00
1.158631726345269009e+01,1.480635584624868173e+01,3.859251804136385910e+00
1.160232046409281814e+01,1.496818082805059724e+01,4.144531732614691322e+00
1.161832366473294620e+01,1.513489234099339242e+01,4.453358099624784572e+00
1.163432686537307426e+01,1.525559698999579261e+01,4.673035610933313322e+00
1.165033006601320231e+01,1.536983271059136591e+01,4.896026218113785689e+00
1.166633326665333037e+01,1.552684119022803166e+01,5.289662544383288534e+00
1.168233646729345843e+01,1.544174303701307061e+01,5.705259592054773954e+00
1.169833966793358648e+01,1.573493236911222048e+01,5.984991161383388381e+00
1.171434286857371454e+01,1.577054182497017720e+01,6.399762289927479308e+00
1.173034606921384260e+01,1.563259484183581449e+01,6.860514774622872736e+00
1.174634926985397065e+01,1.577392432298813141e+01,7.359388209857330665e+00
1.176235247049409871e+01,1.574889116314834148e+01,7.874882717681711775e+00
1.177835567113422677e+01,1.571401317382064988e+01,8.388939405775117208e+00
1.179435887177435482e+01,1.560524646100617296e+01,8.957003628172246934e+00
1.181036207241448288e+01,1.552209957966910459e+01,9.554268938524247190e+00
1.182636527305461094e+01,1.536102897143534740e+01,1.016670809947300747e+01
1.184236847369473900e+01,1.526908846931306840e+01,1.085467964581760114e+01
1.185837167433486705e+01,1.508332796459566794e+01,1.149078035522943431e+01
1.187437487497499511e+01,1.490821611084206033e+01,1.220992010988838317e+01
1.189037807561512317e+01,1.468468201456522415e+01,1.275103416225666564e+01
1.190638127625525122e+01,1.437217954043882884e+01,1.353325528066302752e+01
1.192238447689537928e+01,1.414089245478810319e+01,1.416977619592533166e+01
1.193838767753550734e+01,1.382753650800418121e+01,1.469565971991017861e+01
1.195439087817563539e+01,1.354663093962555287e+01,1.522224363975750805e+01
1.197039407881576345e+01,1.319202087509292731e+01,1.578255941414392893e+01
1.198639727945589151e+01,1.271624783141758641e+01,1.619105368481742602e+01
1.200240048009601956e+01,1.249117237014333170e+01,1.653529510600865393e+01
1.201840368073614762e+01,1.200937363074018371e+01,1.682440836528303763e+01
1.203440688137627568e+01,1.166946462557537956e+01,1.696662971569089962e+01
1.205041008201640373e+01,1.137783728338447098e+01,1.717350597702670711e+01
1.206641328265653179e+01,1.098244955009524837e+01,1.717832480545783724e+01
1.208241648329665985e+01,1.065626672557000987e+01,1.708175729772455753e+01
1.209841968393678791e+01,1.036144683169050928e+01,1.701582874979553850e+01
1.211442288457691596e+01,1.007640218466881876e+01,1.667084969992875543e+01
1.213042608521704402e+01,9.790034215039268517e+00,1.642137556615486815e+01
1.214642928585717208e+01,9.472350657113318917e+00,1.604189623045125757e+01
1.216243248649730013e+01,9.244142735046082748e+00,1.568067309631227779e+01
1.217843568713742819e+01,8.993229437811136151e+00,1.517106787878102203e+01
1.219443888777755625e+01,8.713560197048202838e+00,1.476973345377946778e+01
1.221044208841768430e+01,8.611006666265721421e+00,1.436886919857315092e+01
1.222644528905781236e+01,8.414734388981573332e+00,1.378746795622669197e+01
1.224244848969794042e+01,8.324004114167582458e+00,1.319639084211249092e+01
1.225845169033806847e+01,8.125751755735739934e+00,1.263445165297139816e+01
1.227445489097819653e+01,8.084704890903548602e+00,1.203598582707836506e+01
1.229045809161832281e+01,7.883649648349594585e+00,1.163980961386958235e+01
1.230646129225845087e+01,7.784848457122393484e+00,1.100904770838284819e+01
1.232246449289857892e+01,7.720652288359965532e+00,1.054211784893902148e+01
1.233846769353870698e+01,7.669596463713410195e+00,1.002196353122590189e+01
1.235447089417883504e+01,7.623667831136400785e+00,9.563396732736874739e+00
1.237047409481896310e+01,7.487791109275742762e+00,9.023175217920201163e+00
1.238647729545909115e+01,7.554972058624394471e+00,8.611542839449912279e+00
1.240248049609921921e+01,7.502341105816591416e+00,8.185527534568389996e+00
1.241848369673934727e+01,7.527552424490263405e+00,7.694079732164678553e+00
1.243448689737947532e+01,7.417627116590725933e+00,7.284877232949553694e+00
1.245049009801960338e+01,7.580161800979664299e+00,6.915907549508860441e+00
1.246649329865973144e+01,7.492536568474597480e+00,6.605708769658697577e+00
1.248249649929985949e+01,7.581215600273453425e+00,6.194331971092131184e+00
1.249849969993998755e+01,7.561020312848152791e+00,6.027602159486646016e+00
1.251450290058011561e+01,7.659555300936180089e+00,5.691705654935903524e+00
1.253050610122024366e+01,7.638809350317035118e+00,5.481581473055442189e+00
1.254650930186037172e+01,7.623241761593932964e+00,5.182583081166136196e+00
1.256251250250049978e+01,7.793895708732117455e+00,4.919565503938286177e+00
1.257851570314062783e+01,7.849832424496390182e+00,4.672653680055499414e+00
1.259451890378075589e+01,7.957303231943789079e+00,4.392282695478035848e+00
1.261052210442088395e+01,7.928601851273437973e+00,4.260021614480376861e+00
1.262652530506101201e+01,8.079441894424725490e+00,4.075746259139261696e+00
1.264252850570114006e+01,8.247814073878437569e+00,3.867256099125087943e+00
1.265853170634126812e+01,8.302701173627285769e+00,3.756411955862282603e+00
1.267453490698139618e+01,8.485539056539144198e+00,3.519699789867043016e+00
1.269053810762152423e+01,8.447082352139185346e+00,3.430612554528950753e+00
1.270654130826165229e+01,8.652557038068460216e+00,3.286527562407377978e+00
1.272254450890178035e+01,8.786428024134254500e+00,3.291370077418823925e+00
1.273854770954190840e+01,8.868571407135043216e+00,3.126624070299620861e+00
1.275455091018203646e+01,8.873900154734451817e+00,3.016022810569699342e+00
1.277055411082216452e+01,9.011158559341042817e+00,2.899375261625712685e+00
1.278655731146229257e+01,9.228303015368700457e+00,2.820689721934513727e+00
1.280256051210242063e+01,9.405524170011588581e+00,2.755983880699020006e+00
1.281856371274254869e+01,9.424675409836302364e+00,2.643121940734070474e+00
1.283456691338267674e+01,9.586714711672808420e+00,2.621090307568565425e+00
1.285057011402280480e+01,9.865174470729879630e+00,2.609864266539620559e+00
1.286657331466293286e+01,9.976123130615654588e+00,2.474663684705644684e+00
1.288257651530306092e+01,1.023780640364445560e+01,2.498415720194064882e+00
1.289857971594318897e+01,1.040411646885123709e+01,2.423778365766152465e+00
1.291458291658331703e+01,1.042239118823578004e+01,2.570792779897602909e+00
1.293058611722344509e+01,1.056800019833200466e+01,2.441687626244082310e+00
1.294658931786357314e+01,1.077912152379903965e+01,2.366272423498503308e+00
1.296259251850370120e+01,1.108154647783351088e+01,2.349159170711844880e+00
1.297859571914382926e+01,1.119887297428114792e+01,2.453232688029248543e+00
1.299459891978395731e+01,1.128684839497063130e+01,2.308039259324989878e+00
1.301060212042408537e+01,1.143478887058046745e+01,2.373931549967062793e+00
1.302660532106421343e+01,1.172526646510204174e+01,2.446957751330424813e+00
1.304260852170434148e+01,1.189777407627060590e+01,2.447763075306920832e+00
1.305861172234446954e+01,1.215061402315060057e+01,2.522082991806754659e+00
1.307461492298459760e+01,1.231646336589094481e+01,2.491935127683496454e+00
1.309061812362472565e+01,1.253264222764547675e+01,2.579688314378275837e+00
1.310662132426485371e+01,1.265314452233955045e+01,2.598425104788264495e+00
1.312262452490498177e+01,1.294928229056815283e+01,2.784968106892100614e+00
1.313862772554510983e+01,1.305922053709437414e+01,2.663044467264836346e+00
1.315463092618523788e+01,1.331339967700587934e+01,2.805020873206419463e+00
1.317063412682536594e+01,1.351920881664398699e+01,2.923980645122711053e+00
1.318663732746549400e+01,1.379244594478980268e+01,3.050965871912954874e+00
1.320264052810562028e+01,1.392368537674463624e+01,3.098058287871079397e+00
1.321864372874574833e+01,1.393348838293962011e+01,3.291107845807394128e+00
1.323464692938587639e+01,1.428069977081395692e+01,3.459433083228221850e+00
1.325065013002600445e+01,1.442897951680834723e+01,3.513184161728528654e+00
1.326665333066613250e+01,1.456011002386937569e+01,3.777033125205177200e+00
1.328265653130626056e+01,1.485180938474841028e+01,3.896570193241819080e+00
1.329865973194638862e+01,1.495690481460643895e+01,4.116574762137071630e+00
1.331466293258651667e+01,1.504446312897815652e+01,4.399527060040752779e+00
1.333066613322664473e+01,1.532434157200597724e+01,4.641251744397993484e+00
1.334666933386677279e+01,1.533861814936373591e+01,4.933813695134620758e+00
1.336267253450690085e+01,1.558856763772936560e+01,5.372018949918690112e+00
1.337867573514702890e+01,1.562541449124983650e+01,5.580106722857259172e+00
1.339467893578715696e+01,1.558353820919778698e+01,5.929920880820140461e+00
1.341068213642728502e+01,1.572688472249354419e+01,6.440758258415635318e+00
1.342668533706741307e+01,1.576895243411939163e+01,6.873587874811383003e+00
1.344268853770754113e+01,1.567890159878093215e+01,7.300010426038403111e+00
1.345869173834766919e+01,1.573766721509398359e+01,7.863658052811571153e+00
1.347469493898779724e+01,1.574351306695543684e+01,8.390318611173460894e+00
1.349069813962792530e+01,1.568406274389038479e+01,9.018187383034812044e+00
1.350670134026805336e+01,1.550579860467804849e+01,9.677458085417811162e+00
1.352270454090818141e+01,1.534617055703245470e+01,1.020270476584851771e+01
1.353870774154830947e+01,1.518233507372566926e+01,1.103367471859756677e+01
1.355471094218843753e+01,1.496060174743472970e+01,1.153055117203252955e+01
1.357071414282856558e+01,1.480787214608223046e+01,1.227094760659544015e+01
1.358671734346869364e+01,1.452527300461681925e+01,1.291857909216251876e+01
1.360272054410882170e+01,1.431477130934511344e+01,1.358694730447155585e+01
1.361872374474894976e+01,1.407439583051294818e+01,1.427120468300746481e+01
1.363472694538907781e+01,1.379195294145079309e+01,1.484751107334569831e+01
1.365073014602920587e+01,1.354175336208688840e+01,1.543470716965816081e+01
1.366673334666933393e+01,1.297526021663696127e+01,1.585440857009203164e+01
1.368273654730946198e+01,1.268651187640665334e+01,1.626274535344271044e+01
1.369873974794959004e+01,1.244220287278477244e+01,1.663666729531756161e+01
1.371474294858971810e+01,1.201898274721300375e+01,1.698097131611497801e+01
1.373074614922984615e+01,1.160413742474891663e+01,1.709372433385195222e+01
1.374674934986997421e+01,1.135125190242006354e+01,1.719601672699968375e+01
1.376275255051010227e+01,1.091881552312523951e+01,1.720352955997489275e+01
1.377875575115023032e+01,1.068202866175507282e+01,1.714818227958194541e+01
1.379475895179035838e+01,1.033621889230505708e+01,1.699132831338742378e+01
1.381076215243048644e+01,1.002187757417455494e+01,1.668519230301923528e+01
1.382676535307061449e+01,9.712162151316839243e+00,1.647266457468073497e+01
1.384276855371074255e+01,9.303174569671055494e+00,1.613319965074930451e+01
1.385877175435087061e+01,9.226329487239970817e+00,1.563401744167649809e+01
1.387477495499099867e+01,8.941911901857878320e+00,1.522810562075703444e+01
1.389077815563112672e+01,8.788360599607182522e+00,1.473526801696190169e+01
1.390678135627125478e+01,8.632382684701227049e+00,1.426395167966416366e+01
1.392278455691138284e+01,8.358140079039792170e+00,1.369021645229676842e+01
1.393878775755151089e+01,8.249016620457709337e+00,1.320866251816419279e+01
1.395479095819163895e+01,8.129180098160876611e+00,1.261997714855948871e+01
1.397079415883176701e+01,7.977921054221037700e+00,1.207585260901242386e+01
1.398679735947189506e+01,7.902480928774251900e+00,1.148439043435261020e+01
1.400280056011202312e+01,7.797350573153498665e+00,1.090602998144308344e+01
1.401880376075215118e+01,7.709731330823129447e+00,1.048808772816650148e+01
1.403480696139227923e+01,7.620543973819197348e+00,9.859653466541708156e+00
1.405081016203240729e+01,7.644983711102710799e+00,9.518722716959830521e+00
1.406681336267253535e+01,7.526025211857326092e+00,9.022388593201130291e+00
1.408281656331266340e+01,7.447261291497686564e+00,8.570021360325061011e+00
1.409881976395279146e+01,7.552473130840558824e+00,8.050539369669868606e+00
1.411482296459291774e+01,7.599533002584226260e+00,7.673156805822983983e+00
1.413082616523304580e+01,7.506346816754235540e+00,7.259941179671889344e+00
1.414682936587317386e+01,7.493739538683513501e+00,6.864405438863740549e+00
1.416283256651330191e+01,7.459219017740331026e+00,6.563883397432671352e+00
1.417883576715342997e+01,7.485615169031858862e+00,6.230399974805031604e+00
1.419483896779355803e+01,7.601344232586054517e+00,5.865207189103784913e+00
1.421084216843368608e+01,7.534446194299092348e+00,5.636828007707562094e+00
1.422684536907381414e+01,7.614927323974834295e+00,5.307845621309037476e+00
1.424284856971394220e+01,7.705544443581203495e+00,5.070776170033195029e+00
1.425885177035407025e+01,7.778168238959557002e+00,4.854628017683636720e+00
1.427485497099419831e+01,7.820093673814677793e+00,4.626716012819216850e+00
1.429085817163432637e+01,7.956263060366659090e+00,4.484468216180636624e+00
1.430686137227445442e+01,7.978010149014166608e+00,4.170274977115372650e+00
1.432286457291458248e+01,7.997059346906474353e+00,3.926754616173386392e+00
1.433886777355471054e+01,8.106018802467136908e+00,3.825426047738204272e+00
1.435487097419483860e+01,8.259770338067109918e+00,3.615896614645691898e+00
1.437087417483496665e+01,8.436692670859489596e+00,3.616608631249154104e+00
1.438687737547509471e+01,8.535364247788635339e+00,3.402302062577016173e+00
1.440288057611522277e+01,8.598158900295720386e+00,3.255516877027754052e+00
1.441888377675535082e+01,8.781138371665972997e+00,3.127042802634627972e+00
1.443488697739547888e+01,8.800382275804413013e+00,3.153026718216008550e+00
1.445089017803560694e+01,9.077595564461004685e+00,2.980303016206756528e+00
1.446689337867573499e+01,9.063966302274662823e+00,2.770993745051889778e+00
1.448289657931586305e+01,9.306215893501946113e+00,2.831242534859347071e+00
1.449889977995599111e+01,9.266866994640338362e+00,2.786540277778162267e+00
1.451490298059611916e+01,9.536398097552526210e+00,2.659721271411869203e+00
1.453090618123624722e+01,9.626633721158972534e+00,2.655460597336154027e+00
1.454690938187637528e+01,9.819134511156814682e+00,2.591608657669447258e+00
1.456291258251650333e+01,1.002566709894036201e+01,2.581834935446765122e+00
1.457891578315663139e+01,1.016316253700952821e+01,2.512781004953874575e+00
1.459491898379675945e+01,1.022579879324742436e+01,2.395395479849669496e+00
1.461092218443688751e+01,1.049885913340186860e+01,2.457407825481707775e+00
1.462692538507701556e+01,1.065558707147225803e+01,2.447127992588206347e+00
1.464292858571714362e+01,1.077709743263496556e+01,2.419597265251079765e+00
1.465893178635727168e+01,1.093369063344580638e+01,2.386918124374659111e+00
1.467493498699739973e+01,1.121098688731185788e+01,2.348676000797247809e+00
1.469093818763752779e+01,1.144642137770058099e+01,2.444312306921503808e+00
1.470694138827765585e+01,1.160431755171942214e+01,2.388635543764977776e+00
1.472294458891778390e+01,1.165568574229023646e+01,2.382499027167346739e+00
1.473894778955791196e+01,1.194442166605444378e+01,2.428542050950873055e+00
1.475495099019804002e+01,1.214669368518492476e+01,2.482106346022424415e+00
1.477095419083816807e+01,1.227675474160505509e+01,2.560718245759183276e+00
1.478695739147829613e+01,1.257088149363529261e+01,2.524679518096971442e+00
1.480296059211842419e+01,1.272700470839711429e+01,2.624719189713418999e+00
1.481896379275855224e+01,1.291422673781175057e+01,2.676146424519316724e+00
1.483496699339868030e+01,1.303653192461140975e+01,2.825762534905575940e+00
1.485097019403880836e+01,1.324567999342047919e+01,2.795852806257293821e+00
1.486697339467893642e+01,1.352851931426733501e+01,2.943413732196900501e+00
1.488297659531906447e+01,1.365227941622030272e+01,3.008381999045839361e+00
1.489897979595919253e+01,1.387835517655459761e+01,3.139061221403085966e+00
1.491498299659932059e+01,1.410988308716841289e+01,3.236094291439809645e+00
1.493098619723944864e+01,1.428318654992992442e+01,3.519282696922853670e+00
1.494698939787957670e+01,1.445779745444205844e+01,3.563091896822453197e+00
1.496299259851970476e+01,1.458848373826407041e+01,3.792141173746950145e+00
1.497899579915983281e+01,1.476338190541981454e+01,4.053348070239156442e+00
1.499499899979996087e+01,1.486433244428543254e+01,4.296039589719305773e+00
1.501100220044008893e+01,1.500731187138585909e+01,4.457013738802203306e+00
1.502700540108021521e+01,1.519561943182593566e+01,4.769288775000981140e+00
1.504300860172034326e+01,1.533971585687705996e+01,4.966854287401746504e+00
1.505901180236047132e+01,1.547585797781173866e+01,5.325954193434351502e+00
1.507501500300059938e+01,1.549460029261019223e+01,5.721688741069774764e+00
1.509101820364072744e+01,1.555243997626778629e+01,6.141267243608422355e+00
1.510702140428085549e+01,1.571661788340401600e+01,6.545987688016211337e+00
1.512302460492098355e+01,1.574251732618202837e+01,6.908056062448371115e+00
1.513902780556111161e+01,1.582097196721890242e+01,7.401991724992385002e+00
1.515503100620123966e+01,1.570154217017709009e+01,7.944362348980148703e+00
1.517103420684136772e+01,1.567367574322062396e+01,8.498942648673766698e+00
1.518703740748149578e+01,1.574669806524184779e+01,9.130154959589811270e+00
1.520304060812162383e+01,1.558350919981942972e+01,9.684814851004400538e+00
1.521904380876175189e+01,1.544288579832865338e+01,1.029689610059088878e+01
1.523504700940187995e+01,1.532107892150727402e+01,1.097591426966953954e+01
1.525105021004200800e+01,1.509829631375998993e+01,1.166525411291083003e+01
1.526705341068213606e+01,1.480070388124170577e+01,1.242272559560636225e+01
1.528305661132226412e+01,1.468888193051293101e+01,1.292464648174473218e+01
1.529905981196239217e+01,1.439232155694129034e+01,1.359354944955222955e+01
1.531506301260252023e+01,1.406475960212141274e+01,1.423617983972018308e+01
1.533106621324264829e+01,1.383049058063616776e+01,1.477951537473077970e+01
1.534706941388277635e+01,1.342489972536255394e+01,1.533969212630566759e+01
1.536307261452290440e+01,1.309474666416840272e+01,1.589363850402641454e+01
1.537907581516303246e+01,1.266909568277690923e+01,1.639985162486911108e+01
1.539507901580316052e+01,1.245587771786182607e+01,1.664158198531369237e+01
1.541108221644328857e+01,1.204057610578799320e+01,1.692403081921685626e+01
1.542708541708341663e+01,1.166577206101637465e+01,1.718517533244685680e+01
1.544308861772354469e+01,1.128533940173681138e+01,1.728818716693466939e+01
1.545909181836367274e+01,1.093872818392438617e+01,1.719735084125148816e+01
1.547509501900380080e+01,1.071381402267821414e+01,1.713522514313198286e+01
1.549109821964392886e+01,1.019801114271862907e+01,1.697246602944480287e+01
1.550710142028405691e+01,9.931621403302925088e+00,1.664403281538713131e+01
1.552310462092418497e+01,9.661937200181887064e+00,1.644261462362783277e+01
1.553910782156431303e+01,9.385026850811550858e+00,1.599647984943568346e+01
1.555511102220444108e+01,9.172250030904690377e+00,1.567645192605760052e+01
1.557111422284456914e+01,8.926162426898411439e+00,1.513853746337740169e+01
1.558711742348469720e+01,8.641232749751971198e+00,1.467900487971478007e+01
1.560312062412482526e+01,8.599751653669416740e+00,1.425614220965655576e+01
1.561912382476495331e+01,8.422877100430747888e+00,1.366711544404386558e+01
1.563512702540508137e+01,8.233132902583873758e+00,1.319738233013577222e+01
1.565113022604520943e+01,8.043158968463920644e+00,1.260455410348036409e+01
1.566713342668533748e+01,7.868983293593981188e+00,1.207244719370790342e+01
1.568313662732546554e+01,7.831629898147525637e+00,1.143725210531813019e+01
1.569913982796559360e+01,7.799684003010709965e+00,1.090514130531878223e+01
1.571514302860572165e+01,7.638630468235204418e+00,1.051510797810683151e+01
1.573114622924584971e+01,7.564009374343907410e+00,9.897599061914425178e+00
1.574714942988597777e+01,7.529114415306191077e+00,9.478422481677693412e+00
1.576315263052610582e+01,7.430412855607527511e+00,9.028706417393207673e+00
1.577915583116623388e+01,7.480287727075678461e+00,8.496697210196391126e+00
1.579515903180636194e+01,7.428576520752505630e+00,8.071722001271909974e+00
1.581116223244648999e+01,7.538029742233282704e+00,7.676620258392163443e+00
1.582716543308661805e+01,7.418606009109311117e+00,7.256279637186108467e+00
1.584316863372674611e+01,7.501821884661367790e+00,6.906201112250433205e+00
1.585917183436687417e+01,7.480799781393200121e+00,6.580812490768384926e+00
1.587517503500700222e+01,7.538574509964737658e+00,6.165299959513803607e+00
1.589117823564713028e+01,7.459534585395492634e+00,5.932234724477662979e+00
1.590718143628725834e+01,7.690458240180277905e+00,5.572996136293705050e+00
1.592318463692738639e+01,7.640046842767351798e+00,5.406661892557596438e+00
1.593918783756751267e+01,7.790475461583540095e+00,5.084503805446149549e+00
1.595519103820764073e+01,7.828960032736103969e+00,4.877644650015035666e+00
1.597119423884776879e+01,7.807968513464214944e+00,4.513847629803295902e+00
1.598719743948789684e+01,7.865630951004185967e+00,4.422954462416629262e+00
1.600320064012802490e+01,8.013258705365531753e+00,4.183365446376621222e+00
1.601920384076815296e+01,8.036305077353127047e+00,3.946020338730026111e+00
1.603520704140828101e+01,8.087691821919428037e+00,3.850413833712844625e+00
1.605121024204840907e+01,8.190928165448386977e+00,3.698488505579066388e+00
1.606721344268853713e+01,8.332953824215774574e+00,3.532216841523561079e+00
1.608321664332866519e+01,8.587403701904545272e+00,3.421161431670629138e+00
1.609921984396879324e+01,8.577204933891533045e+00,3.285668171388764325e+00
1.611522304460892130e+01,8.638789753132247284e+00,3.246700994752872216e+00
1.613122624524904936e+01,8.877681484125861999e+00,3.047869927033375781e+00
1.614722944588917741e+01,8.974193082144051203e+00,2.944467429642713796e+00
1.616323264652930547e+01,9.114498518237738267e+00,2.822894875296544370e+00
1.617923584716943353e+01,9.244434168029213694e+00,2.885131936361708505e+00
1.619523904780956158e+01,9.394077449022562476e+00,2.708260787414401349e+00
1.621124224844968964e+01,9.564189553269775601e+00,2.770342070031466708e+00
1.622724544908981770e+01,9.702329304960471745e+00,2.619796816738534151e+00
1.624324864972994575e+01,9.778805071089097467e+00,2.585662101926493150e+00
1.625925185037007381e+01,1.007211979243475319e+01,2.418596921228503227e+00
1.627525505101020187e+01,1.018581928542747406e+01,2.488834612498917576e+00
1.629125825165032992e+01,1.037732352627535448e+01,2.443360056467428709e+00
1.630726145229045798e+01,1.036180969776326677e+01,2.523849672382922460e+00
1.632326465293058604e+01,1.058388324284205240e+01,2.444963090031797570e+00
1.633926785357071410e+01,1.081071293274586864e+01,2.389762582702950056e+00
1.635527105421084215e+01,1.100244767994095341e+01,2.357385227142384743e+00
1.637127425485097021e+01,1.118644630939455276e+01,2.399197054952549202e+00
1.638727745549109827e+01,1.140164797006969266e+01,2.395494961688730662e+00
1.640328065613122632e+01,1.156466226260333308e+01,2.467520071190648867e+00
1.641928385677135438e+01,1.169328726722652512e+01,2.423106691418022152e+00
1.643528705741148244e+01,1.195424079089471370e+01,2.496713887121429831e+00
1.645129025805161049e+01,1.212111699700652956e+01,2.482387638247150807e+00
1.646729345869173855e+01,1.230278757783674948e+01,2.579389390844738283e+00
1.648329665933186661e+01,1.250113192195031964e+01,2.599486880151741008e+00
1.649929985997199466e+01,1.271027873084116067e+01,2.622973410105378100e+00
1.651530306061212272e+01,1.285301613934710829e+01,2.689381666117541148e+00
1.653130626125225078e+01,1.311165145635724727e+01,2.687000929409135264e+00
1.654730946189237883e+01,1.327475103299950199e+01,2.823334104584386051e+00
1.656331266253250689e+01,1.343309965582539967e+01,2.881000252948743512e+00
1.657931586317263495e+01,1.377927666365534165e+01,2.998044617733544026e+00
1.659531906381276301e+01,1.385703148910833526e+01,3.100263008272093668e+00
1.661132226445289106e+01,1.415232068094737805e+01,3.350367432663192702e+00
1.662732546509301912e+01,1.429409215293811286e+01,3.458163806624020786e+00
1.664332866573314718e+01,1.443598849789837502e+01,3.605621032130987835e+00
1.665933186637327523e+01,1.460337409374372619e+01,3.836460413664566360e+00
1.667533506701340329e+01,1.484111607451223769e+01,4.052229221570145867e+00
1.669133826765353135e+01,1.507002516749715326e+01,4.265978143996528971e+00
1.670734146829365940e+01,1.515065559262754036e+01,4.527501546608537986e+00
1.672334466893378746e+01,1.518198166353161938e+01,4.748680681958137306e+00
1.673934786957391552e+01,1.531085400466936797e+01,5.124636612275139669e+00
1.675535107021404357e+01,1.547482766612076688e+01,5.459706615307869271e+00
1.677135427085417163e+01,1.564944166890411381e+01,5.698322966845016602e+00
1.678735747149429969e+01,1.559238008475799475e+01,6.055737008405587929e+00
1.680336067213442774e+01,1.578660563045917264e+01,6.514277173279993782e+00
